4.68 	 6.25398 	 10.8666 
4.69 	 6.26562 	 10.9292 
4.7 	 6.27672 	 10.9919 
4.71 	 6.2873 	 11.0548 
4.72 	 6.29737 	 11.1177 
4.73 	 6.30693 	 11.1807 
4.74 	 6.31599 	 11.2438 
4.75 	 6.32455 	 11.307 
4.76 	 6.33263 	 11.3703 
4.77 	 6.34023 	 11.4337 
4.78 	 6.34735 	 11.4971 
4.79 	 6.35401 	 11.5606 
4.8 	 6.36021 	 11.6242 
4.81 	 6.36597 	 11.6878 
4.82 	 6.37127 	 11.7515 
4.83 	 6.37614 	 11.8152 
4.84 	 6.38058 	 11.879 
4.85 	 6.3846 	 11.9429 
4.86 	 6.3882 	 12.0067 
4.87 	 6.3914 	 12.0706 
4.88 	 6.39419 	 12.1345 
4.89 	 6.39659 	 12.1985 
4.9 	 6.3986 	 12.2625 
4.91 	 6.40023 	 12.3265 
4.92 	 6.40149 	 12.3905 
4.93 	 6.40238 	 12.4545 
4.94 	 6.40292 	 12.5185 
4.95 	 6.4031 	 12.5826 
4.96 	 6.40294 	 12.6466 
4.97 	 6.40244 	 12.7106 
4.98 	 6.40161 	 12.7746 
4.99 	 6.40046 	 12.8386 
5 	 6.39899 	 12.9026 
5.01 	 6.39722 	 12.9666 
5.02 	 6.39514 	 13.0306 
5.03 	 6.39277 	 13.0945 
5.04 	 6.39011 	 13.1584 
5.05 	 6.38717 	 13.2223 
5.06 	 6.38395 	 13.2862 
5.07 	 6.38048 	 13.35 
5.08 	 6.37674 	 13.4138 
5.09 	 6.37275 	 13.4775 
5.1 	 6.36851 	 13.5412 
5.11 	 6.36404 	 13.6049 
5.12 	 6.35934 	 13.6685 
5.13 	 6.35441 	 13.7321 
5.14 	 6.34927 	 13.7956 
5.15 	 6.34392 	 13.8591 
5.16 	 6.33837 	 13.9225 
5.17 	 6.33262 	 13.9858 
5.18 	 6.32668 	 14.0491 
5.19 	 6.32056 	 14.1124 
5.2 	 6.31427 	 14.1756 
5.21 	 6.30782 	 14.2387 
5.22 	 6.3012 	 14.3017 
5.23 	 6.29443 	 14.3647 
5.24 	 6.28752 	 14.4276 
5.25 	 6.28047 	 14.4904 
5.26 	 6.27329 	 14.5532 
5.27 	 6.26598 	 14.6159 
5.28 	 6.25856 	 14.6785 
5.29 	 6.25103 	 14.7411 
5.3 	 6.24339 	 14.8035 
5.31 	 6.23566 	 14.8659 
5.32 	 6.22785 	 14.9283 
5.33 	 6.21995 	 14.9905 
5.34 	 6.21198 	 15.0527 
5.35 	 6.20394 	 15.1147 
5.36 	 6.19584 	 15.1767 
5.37 	 6.18769 	 15.2387 
5.38 	 6.17949 	 15.3005 
5.39 	 6.17125 	 15.3622 
5.4 	 6.16299 	 15.4239 
5.41 	 6.1547 	 15.4855 
5.42 	 6.14639 	 15.547 
5.43 	 6.13807 	 15.6084 
5.44 	 6.12975 	 15.6698 
5.45 	 6.12144 	 15.731 
5.46 	 6.11313 	 15.7922 
5.47 	 6.10485 	 15.8533 
5.48 	 6.09659 	 15.9143 
5.49 	 6.08836 	 15.9752 
5.5 	 6.08017 	 16.0361 
5.51 	 6.07203 	 16.0968 
5.52 	 6.06395 	 16.1575 
5.53 	 6.05592 	 16.2181 
5.54 	 6.04797 	 16.2786 
5.55 	 6.04009 	 16.3391 
5.56 	 6.03229 	 16.3994 
5.57 	 6.02458 	 16.4597 
5.58 	 6.01697 	 16.5199 
5.59 	 6.00946 	 16.58 
5.6 	 6.00207 	 16.6401 
5.61 	 5.99479 	 16.7001 
5.62 	 5.98764 	 16.76 
5.63 	 5.98062 	 16.8198 
5.64 	 5.97374 	 16.8796 
5.65 	 5.967 	 16.9393 
5.66 	 5.96042 	 16.999 
5.67 	 5.95401 	 17.0585 
5.68 	 5.94776 	 17.118 
5.69 	 5.94168 	 17.1775 
5.7 	 5.93579 	 17.2369 
5.71 	 5.93008 	 17.2962 
5.72 	 5.92458 	 17.3555 
5.73 	 5.91927 	 17.4147 
5.74 	 5.91418 	 17.4739 
5.75 	 5.9093 	 17.533 
5.76 	 5.90465 	 17.592 
5.77 	 5.90024 	 17.6511 
5.78 	 5.89606 	 17.7101 
5.79 	 5.89212 	 17.769 
5.8 	 5.88845 	 17.8279 
5.81 	 5.88503 	 17.8868 
5.82 	 5.88188 	 17.9456 
5.83 	 5.879 	 18.0044 
5.84 	 5.87641 	 18.0632 
5.85 	 5.8741 	 18.1219 
5.86 	 5.87209 	 18.1807 
5.87 	 5.87039 	 18.2394 
5.88 	 5.86898 	 18.2981 
5.89 	 5.86787 	 18.3568 
5.9 	 5.86706 	 18.4154 
5.91 	 5.86654 	 18.4741 
5.92 	 5.8663 	 18.5328 
5.93 	 5.86635 	 18.5914 
5.94 	 5.86669 	 18.6501 
5.95 	 5.8673 	 18.7088 
5.96 	 5.86819 	 18.7674 
5.97 	 5.86936 	 18.8261 
5.98 	 5.87079 	 18.8848 
5.99 	 5.8725 	 18.9435 
6 	 5.87447 	 19.0023 
6.01 	 5.8767 	 19.061 
6.02 	 5.87919 	 19.1198 
6.03 	 5.88193 	 19.1786 
6.04 	 5.88493 	 19.2374 
6.05 	 5.88818 	 19.2963 
6.06 	 5.89167 	 19.3552 
6.07 	 5.89541 	 19.4141 
6.08 	 5.89939 	 19.4731 
6.09 	 5.90361 	 19.5321 
6.1 	 5.90806 	 19.5912 
6.11 	 5.91275 	 19.6503 
6.12 	 5.91766 	 19.7094 
6.13 	 5.9228 	 19.7687 
6.14 	 5.92817 	 19.8279 
6.15 	 5.93375 	 19.8872 
6.16 	 5.93955 	 19.9466 
6.17 	 5.94557 	 20.006 
6.18 	 5.95179 	 20.0655 
6.19 	 5.95823 	 20.125 
6.2 	 5.96487 	 20.1847 
6.21 	 5.97171 	 20.2443 
6.22 	 5.97875 	 20.3041 
6.23 	 5.98599 	 20.3639 
6.24 	 5.99342 	 20.4238 
6.25 	 6.00104 	 20.4838 
6.26 	 6.00885 	 20.5438 
6.27 	 6.01685 	 20.604 
6.28 	 6.02502 	 20.6642 
6.29 	 6.03337 	 20.7245 
6.3 	 6.0419 	 20.7848 
6.31 	 6.05061 	 20.8453 
6.32 	 6.05948 	 20.9059 
6.33 	 6.06852 	 20.9665 
6.34 	 6.07772 	 21.0272 
6.35 	 6.08708 	 21.088 
6.36 	 6.0966 	 21.149 
6.37 	 6.10627 	 21.21 
6.38 	 6.1161 	 21.2711 
6.39 	 6.12607 	 21.3323 
6.4 	 6.13619 	 21.3936 
6.41 	 6.14646 	 21.455 
6.42 	 6.15686 	 21.5165 
6.43 	 6.1674 	 21.5782 
6.44 	 6.17807 	 21.6399 
6.45 	 6.18888 	 21.7017 
6.46 	 6.19981 	 21.7637 
6.47 	 6.21087 	 21.8257 
6.48 	 6.22205 	 21.8879 
6.49 	 6.23335 	 21.9502 
6.5 	 6.24476 	 22.0126 
6.51 	 6.25629 	 22.0751 
6.52 	 6.26792 	 22.1377 
6.53 	 6.27967 	 22.2004 
6.54 	 6.29152 	 22.2633 
6.55 	 6.30347 	 22.3263 
6.56 	 6.31551 	 22.3893 
