-2.1 0.163485 -0.435902
-2.05 0.195948 -0.425192
-2 0.227407 -0.412303
-1.95 0.257731 -0.397353
-1.9 0.2868 -0.380466
-1.85 0.314508 -0.361772
-1.8 0.340762 -0.341406
-1.75 0.365483 -0.319503
-1.7 0.388607 -0.296203
-1.65 0.41008 -0.271643
-1.6 0.429863 -0.245963
-1.55 0.447927 -0.219299
-1.5 0.464257 -0.191785
-1.45 0.478846 -0.163551
-1.4 0.4917 -0.134724
-1.35 0.502834 -0.105425
-1.3 0.512272 -0.0757696
-1.25 0.520045 -0.0458675
-1.2 0.526194 -0.0158214
-1.15 0.530765 0.0142728
-1.1 0.533811 0.0443266
-1.05 0.535388 0.0742591
-1 0.535561 0.103997
-0.95 0.534395 0.133476
-0.9 0.53196 0.162639
-0.85 0.528328 0.191436
-0.8 0.523574 0.219828
-0.75 0.517773 0.24778
-0.7 0.511 0.275268
-0.65 0.503334 0.302275
-0.6 0.49485 0.328792
-0.55 0.485623 0.354816
-0.5 0.475728 0.380353
-0.45 0.465239 0.405415
-0.4 0.454226 0.430021
-0.35 0.442758 0.454198
-0.3 0.430903 0.477978
-0.25 0.418725 0.5014
-0.2 0.406284 0.524509
-0.15 0.39364 0.547356
-0.1 0.380849 0.569999
-0.05 0.367961 0.5925
7.64666e-15 0.355028 0.614927
0.05 0.342094 0.637354
0.1 0.329203 0.659862
0.15 0.316394 0.682535
0.2 0.303703 0.705464
0.25 0.291164 0.728747
0.3 0.278806 0.752486
0.35 0.266658 0.776789
0.4 0.254742 0.801773
0.45 0.243081 0.827559
0.5 0.231694 0.854277
0.55 0.220595 0.882063
0.6 0.2098 0.911063
0.65 0.199319 0.941431
0.7 0.189162 0.973329
0.75 0.179336 1.00693
0.8 0.169846 1.04242
0.85 0.160696 1.08
0.9 0.151887 1.11987
0.95 0.143419 1.16227
1 0.135292 1.20742
1.05 0.127504 1.2556
1.1 0.120049 1.30707
1.15 0.112925 1.36214
1.2 0.106126 1.42113
1.25 0.0996445 1.48439
1.3 0.0934747 1.55228
1.35 0.0876085 1.62523
1.4 0.082038 1.70366
1.45 0.0767547 1.78806
1.5 0.0717495 1.87894
1.55 0.0670134 1.97688
1.6 0.0625369 2.08247
1.65 0.0583106 2.19641
1.7 0.0543248 2.31941
1.75 0.0505699 2.45227
1.8 0.0470362 2.59587
1.85 0.0437142 2.75116
1.9 0.0405944 2.91918
1.95 0.0376675 3.10107
2 0.0349241 3.29809
2.05 0.0323554 3.51162
2.1 0.0299526 3.74315
2.15 0.027707 3.99435
2.2 0.0256104 4.26704
2.25 0.0236547 4.56321
2.3 0.021832 4.88506
2.35 0.0201349 5.23503
2.4 0.0185561 5.61577
2.45 0.0170887 6.03023
2.5 0.0157259 6.48166
2.55 0.0144615 6.97363
2.6 0.0132893 7.51009
2.65 0.0122035 8.0954
2.7 0.0111985 8.73439
2.75 0.0102692 9.43238
2.8 0.00941051 10.1953
2.85 0.0086177 11.0296
2.9 0.00788631 11.9426
2.95 0.00721212 12.9422
3 0.00659114 14.0373
3.05 0.00601961 15.2379
3.1 0.005494 16.5547
3.15 0.00501098 17.9999
3.2 0.00456744 19.587
3.25 0.00416045 21.3309
3.3 0.00378729 23.2483
3.35 0.00344538 25.3577
3.4 0.00313234 27.6796
3.45 0.00284594 30.237
3.5 0.0025841 33.0555
3.55 0.00234488 36.1635
3.6 0.00212648 39.5927
3.65 0.00192723 43.3786
3.7 0.00174557 47.5607
3.75 0.00158007 52.1832
3.8 0.00142939 57.2954
3.85 0.0012923 62.9525
3.9 0.00116765 69.216
3.95 0.0010544 76.1552
4 0.000951564 83.8471
4.05 0.000858249 92.3783
4.1 0.00077363 101.846
4.15 0.000696945 112.358
4.2 0.000627496 124.038
4.25 0.00056464 137.021
4.3 0.000507787 151.462
4.35 0.000456397 167.533
4.4 0.000409974 185.428
4.45 0.000368063 205.364
4.5 0.00033025 227.588
4.55 0.000296156 252.375
4.6 0.000265432 280.036
4.65 0.000237763 310.922
4.7 0.000212861 345.426
4.75 0.000190461 383.993
4.8 0.000170326 427.126
4.85 0.000152235 475.39
4.9 0.000135992 529.425
4.95 0.000121416 589.954
5 0.000108344 657.792
